ID,RepoName,CommitId,Redable,CommitMessage
757,falcosecurity/falco,52b006e8755eecd8a78311c5a24ef4768fea8bb7,0, 
758,fibjs/fibjs,02426d537173ba9c26712f9f70fae5dba071ff41,1,ci:add ssh deploy (#218)  * refactor:only ci env run the xz compress  * fix: add env param  * refacor:rename gui  * fix:osx build  * fix: osx lost xz deps  * ci:add ssh deploy  * fix:matrix  * chore:format  * fix: private keys  * feat: windows ssh release  * feat:add version to filename  * fix: github release  * chore:format  * fix: pwd secure  * fix: ssh upload path
759,fibjs/fibjs,59d743dacc93b8cc0d6cd9f5bd6cec76dd14cfc9,0, 
760,flexible-collision-library/fcl,33cc3cf44aa8e8f52d09a99a6a4a774752c17809,1,"CI: Move linux and mac configurations to more current platforms (#489)  1. Advance linux to bionic 2. Advance mac to xcode 11.3; that correlates with macOS 10.14.6 which is a    common contemporary of bionic. 3. Appveyor accesses eigen via gitlab (instead of bitbucket). 4. Clean up:   - HierarchyTree::SortByMorton had ""maybe"" uninitialized values. Cleaned     up initialization and instantiation (using RAII)."
761,flexible-collision-library/fcl,1bddc981de578d971cc59eb54f5d248c9d803b25,0, 
762,fnc12/sqlite_orm,36534c37088573e6a8b00baa3bd24d768b47f721,1,refactored INSERT for future REPLACE and other improvements
763,fnc12/sqlite_orm,363d905a2755ccda59ebb460721b4a98a222d0f1,0, 
764,fnc12/sqlite_orm,2d5d650bac3e78300abad8317e0d6afa238f08ef,1,refactored select (fixed #54)
765,fnc12/sqlite_orm,563789af6d8bcc96d92eff8dd8df2a3110280a51,0, 
766,fnc12/sqlite_orm,c6c77650c242bcef6f53c6ac29f4b3f2e2a8ef38,1,Cleanup
767,fnc12/sqlite_orm,c0f7b614439ef1b8ecbeec90053dcf8c44365daf,0, 
768,freeorion/freeorion,30d53d5a0add52785d2b9fff2eca41f394916e62,1,Refactor setup of ccache into single yaml block in .travis.yml
769,freeorion/freeorion,da19b564a24dcf1b83d3fe7c3d299a6791d7ff77,0, 
770,freeorion/freeorion,5f9683e66393a23dc252252c464ddf1a3050d433,1,Use correct ccache --cleanup parameter  The getopt function used by ccache for parsing command line options allows to match against partial long option names.  Therefor running ccache with `--clean` or `--cleanup` invokes the same functionality  but `--clean` is not documented anywhere.
771,freeorion/freeorion,e76da94373e21fcdb85d326fdffa349a80bb0133,0, 
772,fritzing/fritzing-app,dc3aa51987a7811f1fc914be8c523c2baa87f8d8,1,Refactor to aws_tasks
773,fritzing/fritzing-app,144295ceab33a7f044688c7f4a8058fad9a26df7,0, 
774,fritzing/fritzing-app,63dbb2e9d42d4acf5950d81f3c33ea1e48dd1472,1,Cleanups
775,fritzing/fritzing-app,a4543c979005a482914d6c41b80eefd796d2e13d,0, 
776,fritzing/fritzing-app,998bb0e2de876dd35bcad68342fe3dd06b6884ce,1,Cleanups  add OS name to archive
777,fritzing/fritzing-app,9ac50a75a95ec8abfd00f49e8634dab9553b16fc,0, 
778,godotengine/godot,f827dcba44802be5d6bfcc2f2685d3f6d549a0b8,1,Travis: Cleanup build matrix  Remove unused MinGW config  switch server build to gcc/tools. Update COVERITY_SCAN_TOKEN's secure.
779,godotengine/godot,f2cd1e0c15855f3b7b7ede5c1db95cc4d61ac10c,0, 
780,godotengine/godot,ba3406fffef4ed01a55b77bdb2259d8f538ea877,1,Travis: Cleanup build matrix  Remove unused MinGW config  switch server build to gcc/tools. Update COVERITY_SCAN_TOKEN's secure.  (cherry picked from commit f827dcba44802be5d6bfcc2f2685d3f6d549a0b8)
781,godotengine/godot,68bfea5aa0e82279ea1aacb675f59ace9c174fa7,0, 
782,google/or-tools,b02da107a677aa6e3b1325cd5814fd3a05e37772,1,Cleanup macOS Travis build. Fix typo with xcode9.4 and force JAVA_HOME as workaround until Travis fixes support for multiple JDKs in macOS: https://docs.travis-ci.com/user/languages/java/#testing-against-multiple-jdks
783,google/or-tools,bf7131e61251c37f25d566ca6b0e7f1e39e85d45,0, 
784,grpc/grpc,eba2b1c09c80ba119574d312a49845b77f40bda8,1,Cleanup now that we don’t use OpenSSL
785,grpc/grpc,44477d2661b79de1d487e757e5deff199e4f8d19,0, 
786,haiwen/seafile-client,8d59b6c3c38a7abeaded5c411d8868823d3b4586,1,cleanup travis.yml
787,haiwen/seafile-client,32ef6e132cac5f20c5e08f1c477b521ead938475,0, 
788,happynear/caffe-windows,f923a242733733a159be2d46e1e94e77419b763e,1,.travis.yml and .gitignore: various minor cleanup
789,happynear/caffe-windows,f135665a205490540721471dc4c5ea54cb3dc22f,0, 
790,hteso/iaito,5032c9104d84ad56e6afe406aa0081b492462fde,1,qmake cleanup (#43)  * cleanup: get the include and lib path from r2  * clean up of the main project file  * check if r2 is available  * corrected r2 binary name m(  * qmake error if libr not found  Because the project won't build if r2 or the paths are not found emit an error  * removed comments and unused variable  * Add 'make install' for AppImage  * Use 'make install' in travis build
791,hteso/iaito,b2bebb9821a8d4af76d5ebfc9a4217879460d93d,0, 
792,icecc/icecream,7bd85b30b21eed8e46528032fc9d0fc2e5ee9cad,1,"switch travis to ubuntu 16.04 where possible  And this 'where possible' is everythere except for the address/leak sanitizer  which is broken for whatever mysterious reason. We already had to explicitly force an older version of Ubuntu Trusty for the asan/lsan build  so keep it that way. In a summary: - Normal builds work fine with newer Ubuntu (if 16.04 can be called ""newer""). - Sanitizers generally work with -fuse-ld=gold  so maybe the BFD ld is   old/broken on these old Ubuntu versions. - Asan/lsan breaks when tests try to terminate the iceccd daemon. Either   the signal handling is broken  or the leak cleanup is broken  it simply   exists and the only thing it says is 'fatal error'. - I have no idea how to fix that. Even when using gcc9   from the ubuntu-toolchain-r-test it's still broken. - So stay on the ancient Trusty version. - However  there's no official zstd package for Trusty  so grab one   from a ""random"" unsupported repository. It works *shrug*. - Also  asan contains lsan  so just use them together  so that the special   handling is at least done only once."
793,icecc/icecream,7f0d8d968db20c32fcfef30498dbca07bfa03495,0, 
794,imageworks/OpenShadingLanguage,34d6e756e2fe79a7671c2959e344c8328051d9d1,1,Travis cleanup
795,imageworks/OpenShadingLanguage,e3ee6964d9dcffa48ed6eafd68f4bfddb7b8f6f1,0, 
796,imbs-hl/ranger,d81b8e0672f2360ada7602f9fb9fc17e2c5f4e45,1,cleanup
797,imbs-hl/ranger,048606250cd4828caff23ec0b9e3b78472659d8d,0, 
798,intel-isl/Open3D,6e7b27c556df46c5822c479933e1a0a54ae0dcb6,1,clean up travis.yml
799,intel-isl/Open3D,68487f540044626c0b7b752d9fdf9a5b4ed26e77,0, 
800,intel/caffe,f923a242733733a159be2d46e1e94e77419b763e,1,.travis.yml and .gitignore: various minor cleanup
801,intel/caffe,f135665a205490540721471dc4c5ea54cb3dc22f,0, 
802,ispc/ispc,c7d6650951fb9a6f8f878fe2202cefe5854f94f4,1,.travis restructuring
803,ispc/ispc,fe1d9f5a3f69346b3c84ad705e2e9e26a799b9cc,0, 
804,junhyukoh/caffe-lstm,f923a242733733a159be2d46e1e94e77419b763e,1,.travis.yml and .gitignore: various minor cleanup
805,junhyukoh/caffe-lstm,f135665a205490540721471dc4c5ea54cb3dc22f,0, 
806,keyboardio/Kaleidoscope,58d8597f4d023849b56ff8e391f1350fc8e02a2a,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
807,keyboardio/Kaleidoscope,a7241bf3e047002459a9ca3e0615975e72b8c029,0, 
808,keyboardio/Kaleidoscope,86cdb0f1b6c6c9f665487645ca5f590f57a161f4,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
809,keyboardio/Kaleidoscope,47808afb1f407c54ace605f5c7a4d69ccde74e92,0, 
810,keyboardio/Kaleidoscope,5457003c13682c7454fb4bb3d48d35f0f6da83bd,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
811,keyboardio/Kaleidoscope,2856519cf8af30becaf71ed1c80166e44f90003d,0, 
812,keyboardio/Kaleidoscope,4021b1e84fbf606d05decf26c5d9c24f79b5bedb,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
813,keyboardio/Kaleidoscope,e886a27853f21f412c44f04b98f08df6465e4645,0, 
814,keyboardio/Kaleidoscope,403754f915b4183aec3109a8268e38b9e1f31f69,1,README.md  example  and Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  While there  updated both the README and the example to not use the now-obsolete `.enableWakeup` method.  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
815,keyboardio/Kaleidoscope,637943c9243123cb98bc4988efb73b0bf67d21d4,0, 
816,keyboardio/Kaleidoscope,5e91e2b1454ca2568aec06a6bf8f2f0a9fcf73ce,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
817,keyboardio/Kaleidoscope,480e644104cd0cd90b9a73acd572d70e2a017be6,0, 
818,keyboardio/Kaleidoscope,a640497828b607b2f61c4548c6239c873a9b9338,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
819,keyboardio/Kaleidoscope,8ad5366850ed95a634926b41f70513bf437f8c74,0, 
820,keyboardio/Kaleidoscope,dfe2ffaab4a78704e1756e5107262fbaaaade333,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
821,keyboardio/Kaleidoscope,266e51d206cd9bb1ba861a50667c910686d79ca0,0, 
822,keyboardio/Kaleidoscope,aea9d29e531afd939a77e96ced0b44244b6d398f,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
823,keyboardio/Kaleidoscope,57f3ddd43a40dbc1d2602e26cd7672855c17f9c1,0, 
824,keyboardio/Kaleidoscope,6b097f1773a1abe968f77aea9e9b61c2c0cae278,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
825,keyboardio/Kaleidoscope,5d13898b892f0de799e654e9748e4c37f0a8d5f0,0, 
826,keyboardio/Kaleidoscope,4640a02e21e301b05d193656a23fe472fd22fc90,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
827,keyboardio/Kaleidoscope,5e672725c56dc4c7e792343b71d1d360d590ee24,0, 
828,keyboardio/Kaleidoscope,eb30c1d30d06bcf94499be7569553d65aaace8cd,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Also updated README.md to use `KALEIDOSCOPE_INIT_PLUGINS`.  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
829,keyboardio/Kaleidoscope,9320ade74f5c1553a3efee0a5ef8e9d45d2ba7a3,0, 
830,keyboardio/Kaleidoscope,4a77929a26f6f463c7b78277fed6f3f2b5244a1a,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
831,keyboardio/Kaleidoscope,0c7adb68b902561e7941d96a98d33c79c8dbb594,0, 
832,keyboardio/Kaleidoscope,b95c4049c3cb05e2194b7aa1e49509c361e6ea72,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
833,keyboardio/Kaleidoscope,c8c4d1a2dd590af4e3deb94afc7b117149915307,0, 
834,keyboardio/Kaleidoscope,77704187a4a3ee1236d688c759a753fdf1aaf89e,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
835,keyboardio/Kaleidoscope,9005df24865b71b1255c3eef3c59c0e26232a812,0, 
836,keyboardio/Kaleidoscope,b71ab5f1b3ea61c8a10871cc8d0ad9c9515fd5ca,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
837,keyboardio/Kaleidoscope,1a169fb86f7588edc878e85508ffdd42ea71c80f,0, 
838,keyboardio/Kaleidoscope,33275c4073d01311f9bae2a6d0a20c02f1bbb303,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
839,keyboardio/Kaleidoscope,9071ede7301cc5bc331c8295169480bce7cd3ae7,0, 
840,keyboardio/Kaleidoscope,4fe501c935ed46cc7dd2e301e81fc04398f3ef97,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
841,keyboardio/Kaleidoscope,f28f85a4b170dcb86f3e878697554eab949d8bcd,0, 
842,keyboardio/Kaleidoscope,0d80af6d4b7309616a8d1c30223361d0d358dd3b,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
843,keyboardio/Kaleidoscope,5233a79439de41b8c253552a7b356cd6b2119a6f,0, 
844,keyboardio/Kaleidoscope,0588193256f2826b684629a580870c330571e3f8,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
845,keyboardio/Kaleidoscope,788e635dc95330f9c866bf8e8579415a3e7b08dc,0, 
846,keyboardio/Kaleidoscope,a91ca6719e370e5f6d7921ed2db9eec46720d6bb,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
847,keyboardio/Kaleidoscope,ae519a08f02706ed401fae040a6261b6148b65a2,0, 
848,keyboardio/Kaleidoscope,bee3df026f2436fe0d07398ed26c2a6ea4b6baf1,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
849,keyboardio/Kaleidoscope,71cf07457849ef0ecb157e06af8327f7f635e8ab,0, 
850,keyboardio/Kaleidoscope,2a0d12b2d9d11374859e45f1c3558ff540f396f8,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Also updated the README.md example to use `KALEIDOSCOPE_INIT_PLUGINS`.  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
851,keyboardio/Kaleidoscope,e6f70722881f12e809b1356649183f5d2da334a8,0, 
852,keyboardio/Kaleidoscope,d24fe30e4ff82a160fc8d4cea9afbc7892a1b75b,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
853,keyboardio/Kaleidoscope,a81380a815aa91562023e3860341783d3994fe56,0, 
854,keyboardio/Kaleidoscope,9c79c2d5b7cc8c6381a5829568aebc8fab77f9b5,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
855,keyboardio/Kaleidoscope,326d7ca8c876644b65e5cc9fd2b614c9b88e1299,0, 
856,keyboardio/Kaleidoscope,5411d6e30e5a5c037a76531ef108ac903794821d,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
857,keyboardio/Kaleidoscope,0659e788167ae7f70fe08f8cce9cf32877b9fc6a,0, 
858,keyboardio/Kaleidoscope,5909c5732fc526bf379d877ab471f3d57bbdbac8,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
859,keyboardio/Kaleidoscope,dceabcd3ac171090d1d80515cfee742b0c64be38,0, 
860,keyboardio/Kaleidoscope,6c8bf9e99a810d0e9febaf07091c6233a4181ad6,1,README.md  TriColor.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md and TriColor.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
861,keyboardio/Kaleidoscope,2d3eeebbeaef4ae05f8bcef3620a70fb927b1dc6,0, 
862,keyboardio/Kaleidoscope,b4e8ec7a4819ee19e809688f0679233fbb99ace4,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
863,keyboardio/Kaleidoscope,de4b202eacf3e0104457e70f5638a3eee31e8c35,0, 
864,keyboardio/Kaleidoscope,e0bd1c18f9651a538752cfa3adca1c97e30cabd5,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
865,keyboardio/Kaleidoscope,1ef7bcfeaa2207f40d34b35aaa4a218085838c74,0, 
866,keyboardio/Kaleidoscope,000abdd35364a688228dfcc36643a1fb834b1b14,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Also removed an obsolete `Kaleidoscope.use()` call from the README's example.  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
867,keyboardio/Kaleidoscope,ed38757c9c613dd243869ad6e24d84b37ca810d5,0, 
868,keyboardio/Kaleidoscope,069720496acf296715026b1945fbf369a316f4fa,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
869,keyboardio/Kaleidoscope,a101213662d13808fbcdb25d43706387b958208a,0, 
870,keyboardio/Kaleidoscope,9a08f8857fdc9752ff768575807f8ef19eef7ea5,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
871,keyboardio/Kaleidoscope,04ba857e539d91be734c4645202e9cca909d8e72,0, 
872,keyboardio/Kaleidoscope,d2480a6045b196c4c153e22be5f4c5ff30456ad6,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
873,keyboardio/Kaleidoscope,9e8bb9a3d124224170931a2fc81aac6302dc294b,0, 
874,keyboardio/Kaleidoscope,13f92255cb76d4f9bf9959f6c67e8a339496b3e2,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
875,keyboardio/Kaleidoscope,d34335667b9e3b60a01cc0cd15314bd9f028d4b0,0, 
876,keyboardio/Kaleidoscope,151efb438cdff666f35a44ae7f2c2083025a678d,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
877,keyboardio/Kaleidoscope,737781a162587c5d4fa19e98e7d3e75edb6ef4d1,0, 
878,keyboardio/Kaleidoscope,014f2d4ae98a092b08abad202c1cceceef76e137,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
879,keyboardio/Kaleidoscope,18bd216830202502a421c06f8ce25e7610187e3f,0, 
880,keyboardio/Kaleidoscope,4e8e26421c9e413e43a75a8f51deea47a27c7c40,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
881,keyboardio/Kaleidoscope,baae802a853881ed5043703fb83772113298b96d,0, 
882,keyboardio/Kaleidoscope,8733c0d5e2a7afec4c576402b3b6f68395a86f36,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
883,keyboardio/Kaleidoscope,bf5606d9752b9d74f439de518a348a6c4eb93b17,0, 
884,keyboardio/Kaleidoscope,680f1d3de8de966607386090df9f4b84b230c446,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
885,keyboardio/Kaleidoscope,bd6c2be89b10520400e01ef4fc899ac9d1383764,0, 
886,keyboardio/Kaleidoscope,b73588055eedce68abb098bfda6e0af55c505905,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
887,keyboardio/Kaleidoscope,65c936fb80b0cf2c1936ede2fda9c18cc359ce3f,0, 
888,keyboardio/Kaleidoscope,6ae46cb37bdf5b56ed090cd5777dec6401826ff1,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
889,keyboardio/Kaleidoscope,015db510072df3d07ca6ac6ce013170ffc838f62,0, 
890,keyboardio/Kaleidoscope,104247fb24c32b6d56a3e21d52d6a5b5c06bd2a6,1,README.md & Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore)  and the stable/experimental badge from README.md (because they aren't being kept up to date).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
891,keyboardio/Kaleidoscope,36702b34485446cc967bf3f9ae65de6d5b4918d7,0, 
892,keyboardio/Kaleidoscope,e5019aed369905e0945e6c0f6bd50dafc8911636,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
893,keyboardio/Kaleidoscope,e28e1290333de0461672f674db17d49e9f97e019,0, 
894,keyboardio/Kaleidoscope,575fbc6bb190a185b26d2065646d7a563d1dbfcc,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
895,keyboardio/Kaleidoscope,4a265d72882f24ff137e2234f2792d73da4fd0fd,0, 
896,keyboardio/Kaleidoscope,1d7f0df72a877f76073902bfd90e16044a6ad2f2,1,Attempt to clean up travis config to enable smoke-sketches
897,keyboardio/Kaleidoscope,1b804a6d0f42b413936dfa0e09ac06ed0d9193df,0, 
898,keyboardio/Kaleidoscope,758471a94125a9a2553e916b57e3219b7640f69f,1,ttravis cleanup
899,keyboardio/Kaleidoscope,92a5b252f710862343cca735a39165fbba309f54,0, 
900,keyboardio/Model01-Firmware,56a90f702e8e374a7d5267859d4154ad90b97269,1,Travis cleanup  Remove the IRC notifications from Travis (we're not using IRC anymore).  Signed-off-by: Gergely Nagy <algernon@keyboard.io>
901,keyboardio/Model01-Firmware,72777530040fea32568c578e988ac54eaa23cafa,0, 
902,klee/klee,44d0d9bc1f93da603b8e14c9499e086e220f4694,1,Clean up travis build scripts a little.
903,klee/klee,9dc94bf1f28eb64b2c02172c47b175c75757699f,0, 
904,klee/klee,7fc3ad784e0dd585bc522105fea1cb5511b3d33e,1,[TravisCI] Clean up the configuration matrix.  The main change here try to  * Avoid testing so many metaSMT configurtions * Avoid testing so many build with STP's master branch * Avoid testing so many builds that tests klee-uclibc's   `klee_0_9_29` branch. * Avoid testing so many LLVM 2.9 builds given that it will   be deprecated soon. * Remove coverage build. The server for receving this data   is dead.  This reduces 24 configurations to test down to just 14.
905,klee/klee,93328c569caa894c482614d7b18e1ab16d64a0e1,0, 
906,kohler/click,426ecaa3f9bd64111ad7009f5089112bc85afdd5,1,Travis cleanups.
907,kohler/click,e8b1960bf2b90dd0bc4c19eb14faaed3d1061fa1,0, 
908,leanprover/lean,c500da08de2e1e4539f7483627b010404bc9f50a,1,Update .travis.yml   - clean up builds  - remove flex/bison  - have separate memcheck build  doxygen build  and testcov build
909,leanprover/lean,bcc3827a9963cabcc8835abd35fb9cff962bdd9a,0, 
910,leanprover/lean,eea7475e57c6c3d28f8a95b69f99044b6712c257,1,refactor(.travis.yml): simplify travis config
911,leanprover/lean,3b2bb854be2e65c500ad7433e10a67d8a2c69fc7,0, 
912,libgeos/geos,dd8bc1a5c7b47318746a01cb0bce870949929382,1,Clean up to address some issues reported by lint.travis-ci.org. Enable mailing list notification. Add Gitter notification.   git-svn-id: http://svn.osgeo.org/geos/trunk@4164 5242fede-7e19-0410-aef8-94bd7d2200fb
913,libgeos/geos,0871d2d5f08b57b1cb1f750cb7946b02a6d2433f,0, 
914,loot/loot,945d037459df287e21f16a7939eb4099e2a6cc61,1,Replace some CI scripts  They've been refactored as more generic scripts in a separate repository  use the refactored scripts instead. Closes #722.
915,loot/loot,7da0406aa2eaf027208a69c9d428f12519d793d5,0, 
916,mapbox/mapbox-gl-native,c170b4293c65c0bbf3db9221b6910c6a5a8f7e6a,1,Clean up gradle output
917,mapbox/mapbox-gl-native,aebd3fdca56d7541784eb7f5ee3bd35dcd1d9288,0, 
918,mapbox/mapbox-gl-native,e1390f4f6fc1affcd93e704ff24d900dbeb936ff,1,[test] restructure .travis.yml and remove Android tests from Travis  they're now built on Bitrise
919,mapbox/mapbox-gl-native,e0ef94c37a6a289fb8a7c4ff1b4752fc382924db,0, 
920,mapnik/mapnik,e26132cf9feade2d115c6d05b87821bbecb96173,1,travis cleanup
921,mapnik/mapnik,6344b24193f19a0c3feb4652d0edd0a8ce2e3e1f,0, 
922,mapnik/mapnik,3e8b7011941a8f42b8b95f5c672d0a3a341f65ba,1,bootstrap cleanups
923,mapnik/mapnik,93570f820a6c5675dea9c686077f1ec99739607f,0, 
924,mapnik/mapnik,a60a3855a1e6e9948547c638ebc9afa6c7860c38,1,travis cleanups
925,mapnik/mapnik,047a27925fb636bc4dc6b60cc8940929844b3888,0, 
926,mapnik/node-mapnik,f26e414ccc9a6685c35b2862d1ef340f397a7057,1,travis cleanup
927,mapnik/node-mapnik,ff5048c07e5a7725f45ab5bc46eada68f36e181b,0, 
